0	0.3034121892798164	0.05740666646930815	190.92572910306023	8
1	0.31289193575765345	0.06214382593391608	656.922194109573	18
2	0.2782481276946523	0.08487416435685013	1264.0391382860207	24
3	0.24624108700152736	0.07830792803855569	1910.4422740425184	32
4	0.2021553792239877	0.0743626026122467	2546.32769685317	32
5	0.22057427456986417	0.07498838033427177	2857.8214946126664	34
6	0.16976199323773616	0.06615121014034142	2640.761155608339	33
7	0.2199246301107512	0.0820362091467779	2514.51250436477	35
8	0.16852665323820026	0.08660848559166798	2207.8110544721167	31
9	0.1693972369887481	0.08712269827792414	1783.6920150672952	29
10	0.19550861068685588	0.1362543649087718	1432.1927017140179	26
11	0.19684555966515263	0.10552420033623913	1248.1688718298608	27
12	0.21735769266946434	0.09760689540295427	953.2144514765749	22
13	0.2372784128216595	0.1015303733079611	753.2663678302158	19
14	0.1792683775133952	0.12184432768440089	633.6882876139672	19
15	0.16190355929449168	0.14294512644005367	523.2933685468563	18
16	0.14886809559238817	0.10910335738462523	425.8661392625413	15
17	0.1951723136351161	0.13213189700158945	376.4314987012852	16
18	0.17392063228117027	0.20013260219778442	311.40752346704437	14
19	0.11068410181957175	0.15545573121936337	253.9780556544786	12
20	0.15393355600463327	0.24777496945955274	248.59548665218406	12
21	0.22269436990042754	0.1831618263647663	176.95739905197144	8
22	0.2298595740290457	0.24870801421542077	126.01866355057427	7
23	0.11522179825519822	0.19356775544004012	107.8226412684605	5
